order_id,restaurant_id,customer_id,carrier_id,customer_lat,customer_lon,date,time,is_peak_time,is_weekend,carrier_vehicle,shopping_cart,coupon_discount,order_price,shortest_distance_to_customer,travel_time_minutes,restaurant_rating,delivery_charges
ORD096893,REST1136,CUST13862,COUR0060,-37.817124299999996,144.9681884,2020-08-10,16:56:42,0,0,Car,"[('matka kulfi', 3), ('mango lassi', 1), ('salads', 1)]",0,57.99,2266,5,9.39,2.7968
ORD080360,REST1634,CUST02603,COUR3782,-37.8127359,145.0144966,2020-11-05,07:03:17,0,0,Bike,"[('potato wedges', 1), ('ice tea', 2)]",45,30.107,3283,16,5.31,4.5455
ORD337803,REST1634,CUST07922,COUR4531,-37.8135314,144.97406850000002,2020-02-28,10:48:47,0,0,Motorbike,"[('supreme pizza', 3), ('pasta', 1), ('thin crust pizza', 1)]",0,55.79,1071,2,6.64,3.0738
ORD300653,REST0057,CUST04478,COUR1187,-37.8184825,144.9747793,2020-10-04,13:23:04,1,1,Car,"[('potato twister', 1), ('chocolate sandwiches', 3), ('corn sandwich', 1), ('chaat', 1)]",0,111.35,1646,4,7.82,5.827
ORD349222,REST0732,CUST01796,COUR0581,-37.799102600000005,144.9633821,2020-08-06,12:19:46,1,0,Bike,"[('waffles', 2), ('coffee', 2), ('pasta', 2)]",0,74.8,4841,24,6.97,6.7875
ORD171877,REST1136,CUST04334,COUR3413,-37.8226117,144.9848055,2020-06-21,14:54:03,0,1,Car,"[('lunch buffet', 3), ('salads', 1)]",0,51.31,3976,10,9.39,4.3969
ORD075501,REST0732,CUST09178,COUR1638,-37.814359700000004,144.9702034,2020-12-24,12:27:41,1,0,Bike,"[('salads', 2), ('waffles', 3)]",0,86.64,4989,25,6.97,7.0256
ORD213399,REST1634,CUST06168,COUR2930,-37.812760600000004,144.9349737,2020-02-02,19:03:17,1,1,Bike,"[('farm pizza', 2), ('pasta', 3), ('ice tea', 2)]",45,48.692,5129,26,6.64,8.0381
ORD260648,REST1634,CUST07527,COUR3734,-37.817423100000006,144.94607480000002,2020-04-22,06:15:49,0,0,Bike,"[('ice tea', 3), ('pasta', 1), ('supreme pizza', 3)]",10,86.76,3845,39,6.64,4.9964
ORD338301,REST1136,CUST08115,COUR2293,-37.8144638,145.00779599999998,2020-07-03,17:24:23,0,0,Bike,"[('thandai', 2), ('salads', 3), ('lunch buffet', 3)]",0,110.09,5535,28,9.39,5.5865
ORD322383,REST0337,CUST03196,COUR4028,-37.810699799999995,144.9283886,2020-10-11,23:04:36,0,1,Bike,"[('chicken curry', 3), ('chicken dak bunglow', 1)]",0,66.81,2085,2,7.88,4.7872
ORD227641,REST1634,CUST12344,COUR2635,-37.811723799999996,144.96434069999998,2020-04-08,10:25:03,0,0,Motorbike,"[('potato wedges', 3), ('supreme pizza', 1), ('thin crust pizza', 3), ('pasta', 1)]",40,73.914,2208,4,6.64,3.3459
ORD333517,REST1136,CUST04577,COUR1662,-37.8135387,144.9481638,2020-05-23,21:45:29,0,1,Bike,"[('beer', 1), ('salads', 1), ('mango lassi', 3), ('matka kulfi', 3)]",20,70.472,2038,10,7.51,4.4201
ORD175249,REST0732,CUST01278,COUR3015,-37.803236,144.9750005,2020-12-29,08:10:32,0,0,Motorbike,"[('sandwiches', 1), ('coffee', 2), ('pasta', 3)]",0,57.37,3786,8,5.58,3.5962
ORD156571,REST0057,CUST13199,COUR1939,-37.820055700000005,144.9768385,2020-07-27,04:09:13,0,0,Motorbike,"[('cheese sandwiches', 2), ('cheese sandwich', 1), ('chocolate sandwich', 3)]",20,61.968,1801,4,6.26,2.8128
